id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
158,Listing_158,627,Host_462,Queens,Neighborhood_37,40.647318398914685,-73.76129613857839,Private room,93,7,30,2019-01-12 10:21:54.982996599,2.0896072661682594,2,175
159,Listing_159,213,Host_49,Manhattan,Neighborhood_9,40.7892112015691,-74.01722952079861,Entire home/apt,168,1,32,2019-01-12 12:06:46.161232246,4.673252095090888,3,25
160,Listing_160,530,Host_819,Queens,Neighborhood_28,40.73458305261453,-73.76271352289687,Entire home/apt,126,1,23,2019-01-12 13:51:37.339467893,0.8525943766969968,1,50
161,Listing_161,395,Host_327,Brooklyn,Neighborhood_55,40.62959494322893,-74.03193628794018,Private room,56,2,24,2019-01-12 15:36:28.517703540,3.077455026265075,2,323
162,Listing_162,27,Host_474,Queens,Neighborhood_174,40.68629007111454,-73.8354494113246,Entire home/apt,257,1,22,2019-01-12 17:21:19.695939187,3.147050891727837,4,101
163,Listing_163,939,Host_888,Queens,Neighborhood_127,40.731867811265765,-73.76050764172605,Entire home/apt,132,1,20,2019-01-12 19:06:10.874174835,5.900807205177915,2,109
164,Listing_164,870,Host_939,Brooklyn,Neighborhood_70,40.71580597823936,-73.96810585162224,Entire home/apt,106,1,15,2019-01-12 20:51:02.052410482,5.946040889920287,2,153
165,Listing_165,449,Host_368,Manhattan,Neighborhood_27,40.743538939612804,-73.98382911628396,Entire home/apt,161,1,23,2019-01-12 22:35:53.230646129,4.79528482968532,5,19
166,Listing_166,438,Host_287,Bronx,Neighborhood_10,40.86484350969306,-73.8308243405043,Shared room,34,2,31,2019-01-13 00:20:44.408881776,2.8380941267134787,3,204
167,Listing_167,285,Host_24,Manhattan,Neighborhood_151,40.710482264094075,-73.94275377980023,Entire home/apt,230,1,26,2019-01-13 02:05:35.587117423,3.2833547398487015,4,70
168,Listing_168,661,Host_723,Manhattan,Neighborhood_149,40.73097645831852,-73.93258322857241,Entire home/apt,437,1,27,2019-01-13 03:50:26.765353070,1.9184497891105463,1,151
169,Listing_169,797,Host_293,Manhattan,Neighborhood_173,40.70465799420866,-73.95653981680249,Entire home/apt,211,7,29,2019-01-13 05:35:17.943588717,4.979074222066885,7,66
170,Listing_170,649,Host_449,Brooklyn,Neighborhood_126,40.707544810485764,-73.9631857836368,Private room,90,7,23,2019-01-13 07:20:09.121824365,4.479277163014236,4,194
171,Listing_171,189,Host_985,Queens,Neighborhood_3,40.70380185521609,-73.7401910075578,Entire home/apt,127,7,23,2019-01-13 09:05:00.300060012,4.628551726944738,1,305
172,Listing_172,702,Host_63,Manhattan,Neighborhood_187,40.729680020505185,-73.98811608508052,Private room,199,1,20,2019-01-13 10:49:51.478295659,0.8320580289306116,6,15
173,Listing_173,199,Host_568,Brooklyn,Neighborhood_43,40.641475771716436,-73.8518397288108,Entire home/apt,159,1,29,2019-01-13 12:34:42.656531306,2.3918038278620464,4,222
174,Listing_174,102,Host_458,Manhattan,Neighborhood_99,40.74722809643288,-73.9701547525748,Entire home/apt,210,1,24,2019-01-13 14:19:33.834766953,3.224110142531666,3,160
175,Listing_175,479,Host_530,Queens,Neighborhood_7,40.559505743112155,-73.7271306800955,Entire home/apt,54,1,37,,0.7479478119407335,4,205
176,Listing_176,603,Host_874,Manhattan,Neighborhood_155,40.78026758125263,-74.00744258974963,Private room,171,1,18,2019-01-13 17:49:16.191238247,2.211738158301557,4,177
177,Listing_177,224,Host_961,Queens,Neighborhood_190,40.64637738485858,-73.89395450123514,Private room,101,7,21,2019-01-13 19:34:07.369473894,,5,88
178,Listing_178,517,Host_413,Brooklyn,Neighborhood_42,40.708959317525334,-73.90996234814118,Entire home/apt,250,30,33,2019-01-13 21:18:58.547709542,5.753047363649584,3,114
179,Listing_179,865,Host_589,Bronx,Neighborhood_97,40.80183860367068,-73.8494336406451,Private room,168,3,20,2019-01-13 23:03:49.725945189,4.507579977456145,2,58
180,Listing_180,527,Host_260,Manhattan,Neighborhood_4,40.71937002927857,-74.00124546888921,Private room,219,3,38,2019-01-14 00:48:40.904180836,3.724488725908571,3,296
181,Listing_181,441,Host_633,Manhattan,Neighborhood_190,40.740375661047835,-74.0013025654289,Entire home/apt,292,2,19,2019-01-14 02:33:32.082416483,1.229138601161685,4,190
182,Listing_182,517,Host_908,Manhattan,Neighborhood_136,40.76487469372366,-73.94159316582848,Private room,166,3,38,2019-01-14 04:18:23.260652130,2.0047646230648466,2,317
183,Listing_183,916,Host_184,Bronx,Neighborhood_84,40.8597521072314,-73.80218103845725,Entire home/apt,131,7,21,2019-01-14 06:03:14.438887777,0.866909411480159,7,83
184,Listing_184,230,Host_48,Bronx,Neighborhood_145,40.80820839271666,-73.87079331538827,Private room,81,2,20,2019-01-14 07:48:05.617123424,3.2167177617660263,2,129
185,Listing_185,869,Host_147,Manhattan,Neighborhood_5,40.79290763602568,-73.94131330958001,Private room,165,1,34,2019-01-14 09:32:56.795359072,4.923095938728807,4,262
186,Listing_186,849,Host_794,Queens,Neighborhood_191,40.574976627995184,-73.91507469051055,Private room,30,1,32,2019-01-14 11:17:47.973594719,0.11421913013886975,3,125
187,Listing_187,114,Host_876,Bronx,Neighborhood_113,40.86992022391031,-73.77652807188004,Private room,40,2,22,2019-01-14 13:02:39.151830366,0.6198520181840699,0,204
188,Listing_188,516,Host_806,Brooklyn,Neighborhood_137,40.72434373125088,-73.91927940949294,Entire home/apt,103,1,24,2019-01-14 14:47:30.330066013,1.3760986436466807,4,135
189,Listing_189,184,Host_592,Brooklyn,Neighborhood_136,40.611249042029,-73.9450623175813,Private room,103,7,24,2019-01-14 16:32:21.508301660,4.284400458954527,2,258
190,Listing_190,725,Host_748,Manhattan,Neighborhood_7,40.75550826014376,-73.95317881922078,Entire home/apt,369,2,27,2019-01-14 18:17:12.686537307,,2,342
191,Listing_191,759,Host_409,Manhattan,Neighborhood_37,40.736402746921456,-73.9336504363833,Entire home/apt,177,2,21,2019-01-14 20:02:03.864772954,4.518074020646949,1,327
192,Listing_192,34,Host_440,Bronx,Neighborhood_55,40.847712844842476,-73.80163402555932,Private room,42,1,17,2019-01-14 21:46:55.043008601,3.149685301025368,2,32
193,Listing_193,296,Host_458,Bronx,Neighborhood_67,40.86434305961833,-73.77796850813583,Private room,50,2,28,,0.630674184685623,3,247
194,Listing_194,453,Host_229,Queens,Neighborhood_136,40.663551407058804,-73.71426944809095,Private room,114,2,19,2019-01-15 01:16:37.399479896,4.529486246138922,1,154
195,Listing_195,708,Host_284,Manhattan,Neighborhood_69,40.73823645979167,-73.93588977347112,Entire home/apt,247,3,21,2019-01-15 03:01:28.577715543,0.6338384422432801,1,266
196,Listing_196,505,Host_573,Manhattan,Neighborhood_5,40.74321171756159,-73.97150625694754,Private room,239,1,22,2019-01-15 04:46:19.755951190,2.0861391305363566,4,352
197,Listing_197,406,Host_732,Queens,Neighborhood_17,40.662331320538,-73.94752843476932,Private room,181,30,26,2019-01-15 06:31:10.934186837,1.8479490689918434,3,266
198,Listing_198,127,Host_345,Bronx,Neighborhood_111,40.904666264181,-73.85445305078433,Entire home/apt,53,2,20,2019-01-15 08:16:02.112422484,2.15534078034964,4,362
199,Listing_199,142,Host_601,Bronx,Neighborhood_58,40.79044042023774,-73.88830068408059,Entire home/apt,68,2,24,2019-01-15 10:00:53.290658131,1.9771742604041613,2,273
200,Listing_200,964,Host_947,Queens,Neighborhood_191,40.72319236835467,-73.93420942217065,Entire home/apt,133,7,29,2019-01-15 11:45:44.468893778,4.615078300300261,2,91
201,Listing_201,648,Host_908,Queens,Neighborhood_155,40.59319433971586,-73.91280792997841,Entire home/apt,116,30,19,2019-01-15 13:30:35.647129426,1.0303424037703122,4,345
202,Listing_202,128,Host_264,Manhattan,Neighborhood_104,40.701398171297136,-73.95053750783697,Shared room,93,1,24,2019-01-15 15:15:26.825365073,5.075076300644152,1,349
203,Listing_203,835,Host_740,Manhattan,Neighborhood_113,40.71881999816799,-73.99432498027532,Private room,168,3,30,2019-01-15 17:00:18.003600720,5.149561484866425,4,364
204,Listing_204,686,Host_378,Bronx,Neighborhood_92,40.851870470657445,-73.76776118822404,Private room,102,1,35,2019-01-15 18:45:09.181836367,2.9455549369362655,3,73
205,Listing_205,925,Host_103,Queens,Neighborhood_68,40.65425653805616,-73.88255968942639,Shared room,66,2,25,2019-01-15 20:30:00.360072014,0.6368924909355442,3,169
206,Listing_206,730,Host_954,Manhattan,Neighborhood_28,40.74559159370221,-74.01359139542129,Entire home/apt,156,1,19,2019-01-15 22:14:51.538307661,3.452443434093854,1,258
207,Listing_207,626,Host_600,Manhattan,Neighborhood_89,40.7725412123193,-74.01384864656966,Private room,116,2,30,2019-01-15 23:59:42.716543308,4.925588230795048,3,287
208,Listing_208,887,Host_23,Queens,Neighborhood_186,40.788325624603075,-73.90981610379451,Entire home/apt,161,2,37,2019-01-16 01:44:33.894778956,1.7368411153461103,2,35
209,Listing_209,350,Host_293,Manhattan,Neighborhood_178,40.79678599240814,-73.97698984051489,Private room,159,2,26,2019-01-16 03:29:25.073014603,5.026484545178932,2,212
210,Listing_210,524,Host_267,Manhattan,Neighborhood_106,40.7727397293846,-73.9866360408666,Entire home/apt,243,2,26,2019-01-16 05:14:16.251250250,4.0615131162880695,4,54
211,Listing_211,463,Host_529,Brooklyn,Neighborhood_67,40.60486235230827,-73.85359107544272,Private room,90,2,25,2019-01-16 06:59:07.429485897,5.923478644457013,4,116
212,Listing_212,244,Host_476,Queens,Neighborhood_122,40.565024087696585,-73.80680495190232,Entire home/apt,71,1,24,2019-01-16 08:43:58.607721544,4.9482681809319935,4,24
213,Listing_213,564,Host_952,Queens,Neighborhood_159,40.712168330285074,-73.92979299849691,Entire home/apt,156,3,24,2019-01-16 10:28:49.785957191,1.2090027845579083,3,152
214,Listing_214,186,Host_949,Manhattan,Neighborhood_101,40.75550185242053,-73.99415086859854,Private room,363,2,27,2019-01-16 12:13:40.964192838,2.694024357645052,4,7
215,Listing_215,233,Host_451,Queens,Neighborhood_12,40.542900192701076,-73.89699531013595,Entire home/apt,84,2,23,2019-01-16 13:58:32.142428485,0.6210507888156493,6,52
216,Listing_216,514,Host_898,Manhattan,Neighborhood_183,40.767877598352044,-73.99920199700789,Private room,116,30,21,2019-01-16 15:43:23.320664133,0.41802340087934553,2,235
217,Listing_217,1,Host_285,Manhattan,Neighborhood_101,40.76937579203491,-73.98448338370845,Entire home/apt,336,1,26,2019-01-16 17:28:14.498899780,4.236325445227032,2,9
218,Listing_218,239,Host_313,Queens,Neighborhood_4,40.63684192411715,-73.84150868835779,Private room,80,2,17,2019-01-16 19:13:05.677135427,5.477590828644063,4,77
219,Listing_219,55,Host_162,Queens,Neighborhood_121,40.63467973296719,-73.73838500919187,Entire home/apt,144,2,32,2019-01-16 20:57:56.855371074,5.8414531000515115,4,348
220,Listing_220,495,Host_590,Bronx,Neighborhood_42,40.88835184580752,-73.82621276210433,Entire home/apt,67,1,22,2019-01-16 22:42:48.033606721,1.6227981253731987,1,128
221,Listing_221,732,Host_122,Queens,Neighborhood_182,40.74179948466746,-73.83353363426231,Entire home/apt,73,1,30,2019-01-17 00:27:39.211842368,1.2106280511559533,1,185
222,Listing_222,616,Host_481,Brooklyn,Neighborhood_22,40.6137125057266,-74.010965076992,Entire home/apt,119,3,27,2019-01-17 02:12:30.390078015,3.3613193223673803,3,275
223,Listing_223,867,Host_112,Manhattan,Neighborhood_1,40.72289871853003,-73.97260219628274,Entire home/apt,272,1,21,2019-01-17 03:57:21.568313662,1.2051604384809478,2,303
224,Listing_224,418,Host_239,Brooklyn,Neighborhood_48,40.647731954145954,-73.93407782015434,Entire home/apt,119,2,30,2019-01-17 05:42:12.746549310,1.7754425404093115,8,232
225,Listing_225,448,Host_210,Manhattan,Neighborhood_43,40.742644380571434,-73.96544258163183,Entire home/apt,197,2,20,2019-01-17 07:27:03.924784957,5.023357980470671,3,71
226,Listing_226,836,Host_349,Manhattan,Neighborhood_102,40.755776475909805,-73.96137975047799,Entire home/apt,222,2,23,2019-01-17 09:11:55.103020604,4.8627771388602365,3,253
227,Listing_227,338,Host_511,Staten Island,Neighborhood_148,40.527397742811566,-74.10238996405369,Private room,70,3,27,2019-01-17 10:56:46.281256251,5.370439650021256,3,313
228,Listing_228,908,Host_2,Brooklyn,Neighborhood_18,40.6308631419894,-73.90802091332371,Private room,67,7,30,2019-01-17 12:41:37.459491898,2.8934610895707844,2,293
229,Listing_229,818,Host_892,Bronx,Neighborhood_198,40.88165448789423,-73.89143201222365,Entire home/apt,100,1,26,2019-01-17 14:26:28.637727545,3.3845144021607836,5,169
230,Listing_230,277,Host_715,Queens,Neighborhood_177,40.74677463164728,-73.79599726939271,Private room,64,3,22,2019-01-17 16:11:19.815963192,4.6235370489762,2,251
231,Listing_231,10,Host_799,Queens,Neighborhood_76,40.66543738229909,-73.80468918174576,Private room,39,3,16,2019-01-17 17:56:10.994198839,1.4355931987175938,3,343
232,Listing_232,341,Host_629,Brooklyn,Neighborhood_145,40.65086931708723,-73.91033733521188,Entire home/apt,229,1,17,2019-01-17 19:41:02.172434487,4.938561547695825,7,6
233,Listing_233,104,Host_881,Brooklyn,Neighborhood_181,40.612090067420155,-74.04883924623141,Private room,57,30,28,2019-01-17 21:25:53.350670134,0.10534487897373102,4,205
234,Listing_234,345,Host_461,Brooklyn,Neighborhood_150,40.6251436573338,-73.90021647190429,Entire home/apt,132,7,32,2019-01-17 23:10:44.528905781,4.785959332870965,2,19
235,Listing_235,370,Host_812,Manhattan,Neighborhood_82,40.79590439968714,-73.97478374858679,Entire home/apt,176,1,33,2019-01-18 00:55:35.707141428,4.655447687115042,1,25
236,Listing_236,977,Host_895,Queens,Neighborhood_10,40.77841447474481,-73.77624102671598,Entire home/apt,152,2,18,,1.810679699055559,1,88
237,Listing_237,883,Host_858,Manhattan,Neighborhood_24,40.721999112689694,-74.0192066650035,Private room,126,3,26,2019-01-18 04:25:18.063612722,4.367474148966588,4,339
238,Listing_238,198,Host_952,Manhattan,Neighborhood_140,40.771612764047674,-73.98900055404144,Private room,164,2,26,2019-01-18 06:10:09.241848369,1.283961684978315,1,55
239,Listing_239,14,Host_482,Queens,Neighborhood_4,40.753026775597704,-73.92601845402544,Entire home/apt,93,7,32,2019-01-18 07:55:00.420084017,3.45739582592327,1,197
240,Listing_240,997,Host_950,Manhattan,Neighborhood_170,40.71733731567575,-73.98932111143745,Entire home/apt,353,2,29,2019-01-18 09:39:51.598319664,4.203520649497992,5,254
241,Listing_241,680,Host_949,Bronx,Neighborhood_126,40.88927411422802,-73.91351826325347,Shared room,20,2,25,2019-01-18 11:24:42.776555311,4.288193294415389,5,227
242,Listing_242,872,Host_626,Staten Island,Neighborhood_133,40.552682552945775,-74.08417960010175,Entire home/apt,59,1,20,2019-01-18 13:09:33.954790958,5.897610810134159,3,61
243,Listing_243,338,Host_586,Bronx,Neighborhood_154,40.89093087792486,-73.82869244194016,Entire home/apt,73,2,22,2019-01-18 14:54:25.133026605,1.0920339710739828,3,240
244,Listing_244,542,Host_972,Brooklyn,Neighborhood_187,40.676654855073885,-73.89849803543629,Private room,56,2,21,2019-01-18 16:39:16.311262252,2.8847917733433466,2,291
245,Listing_245,457,Host_241,Manhattan,Neighborhood_190,40.788973533478305,-73.95697242815046,Private room,193,3,20,2019-01-18 18:24:07.489497899,5.28062726543496,6,275
246,Listing_246,526,Host_982,Bronx,Neighborhood_80,40.81622099514203,-73.85694328521714,Private room,138,2,27,2019-01-18 20:08:58.667733546,3.3690756364200043,5,26
247,Listing_247,750,Host_814,Brooklyn,Neighborhood_5,40.723195627004,-74.02428454784062,Private room,76,1,22,2019-01-18 21:53:49.845969194,5.258334152544541,1,350
248,Listing_248,436,Host_54,Staten Island,Neighborhood_154,40.60461919008401,-74.15369148242091,Private room,59,1,24,2019-01-18 23:38:41.024204841,2.60435266435341,3,296
249,Listing_249,366,Host_671,Staten Island,Neighborhood_83,40.53434135042092,-74.23445919295719,Entire home/apt,92,2,26,2019-01-19 01:23:32.202440488,4.772108526762897,4,84
250,Listing_250,401,Host_467,Bronx,Neighborhood_6,40.837241022326175,-73.88657719222218,Entire home/apt,168,3,22,2019-01-19 03:08:23.380676135,5.22029579408119,3,51
251,Listing_251,574,Host_109,Manhattan,Neighborhood_152,40.757495349322966,-73.9399062049699,Entire home/apt,277,3,27,2019-01-19 04:53:14.558911782,5.078636218263674,3,313
252,Listing_252,482,Host_280,Brooklyn,Neighborhood_181,40.67763182562437,-73.95495069468255,Private room,100,2,32,2019-01-19 06:38:05.737147429,5.22819026734309,3,345
253,Listing_253,110,Host_665,Bronx,Neighborhood_7,40.90292166216635,-73.88043194917212,Private room,67,1,21,,1.3173281796434009,0,250
254,Listing_254,406,Host_675,Manhattan,Neighborhood_10,40.7128813073763,-73.94302169820735,Entire home/apt,358,1,27,2019-01-19 10:07:48.093618723,2.633904783691836,3,214
255,Listing_255,309,Host_57,Manhattan,Neighborhood_167,40.793782720699234,-74.01517344486656,Private room,217,1,23,2019-01-19 11:52:39.271854371,1.0474312263507584,1,195
256,Listing_256,160,Host_840,Brooklyn,Neighborhood_78,40.65514539527883,-73.97500709018509,Entire home/apt,163,3,24,2019-01-19 13:37:30.450090018,1.083247064655744,0,119
257,Listing_257,844,Host_837,Bronx,Neighborhood_156,40.82647672807667,-73.83534427465656,Entire home/apt,171,1,24,2019-01-19 15:22:21.628325665,2.926963847107281,4,202
258,Listing_258,55,Host_214,Queens,Neighborhood_42,40.72426943077527,-73.92504791846271,Private room,98,2,25,2019-01-19 17:07:12.806561312,5.760526528255528,4,296
259,Listing_259,761,Host_508,Brooklyn,Neighborhood_62,40.72243061556704,-73.98209421617386,Entire home/apt,176,2,34,2019-01-19 18:52:03.984796959,3.5514678378066797,3,229
260,Listing_260,976,Host_28,Manhattan,Neighborhood_125,40.710814594233725,-73.97441489190668,Private room,243,30,22,2019-01-19 20:36:55.163032606,5.123070579503832,2,288
261,Listing_261,256,Host_204,Queens,Neighborhood_180,40.55711896277225,-73.79823659971485,Entire home/apt,48,30,21,2019-01-19 22:21:46.341268253,5.623103967136403,3,227
262,Listing_262,534,Host_545,Staten Island,Neighborhood_22,40.58778304940864,-74.2010145126558,Private room,71,30,28,2019-01-20 00:06:37.519503901,0.5194521531844278,1,37
263,Listing_263,422,Host_309,Manhattan,Neighborhood_57,40.74497254105921,-73.97106137896732,Private room,134,3,20,2019-01-20 01:51:28.697739548,0.9723839410772879,1,145
264,Listing_264,946,Host_634,Brooklyn,Neighborhood_96,40.59503478172644,-73.86356765615727,Entire home/apt,187,3,28,2019-01-20 03:36:19.875975195,1.7450506810683377,3,48
265,Listing_265,615,Host_528,Bronx,Neighborhood_139,40.84034785257779,-73.82796556699427,Shared room,31,3,35,2019-01-20 05:21:11.054210842,3.7006624079578314,3,316
266,Listing_266,962,Host_666,Queens,Neighborhood_142,40.67354969467355,-73.77941908675031,Entire home/apt,110,7,32,,0.3703753109765482,3,15
267,Listing_267,813,Host_908,Queens,Neighborhood_31,40.752999949978424,-73.93922764117424,Entire home/apt,115,30,22,2019-01-20 08:50:53.410682136,4.7199270591568085,0,213
268,Listing_268,887,Host_343,Queens,Neighborhood_4,40.76242634822095,-73.93610701605995,Entire home/apt,110,2,25,2019-01-20 10:35:44.588917783,0.38273230153583326,3,84
269,Listing_269,264,Host_218,Brooklyn,Neighborhood_109,40.67183135948858,-74.0194225768704,Private room,83,2,26,2019-01-20 12:20:35.767153430,0.9505908453887075,3,241
270,Listing_270,748,Host_617,Manhattan,Neighborhood_150,40.70661687217252,-74.00056556163818,Entire home/apt,342,2,25,2019-01-20 14:05:26.945389078,2.2902471850211272,1,299
